generation(Wh),datetime,temperature(C),precipitattion(mm),windspeed(m/s),winddirection(degree),humidity(%),airpressure(hPa),irradiance(hr),radiation(MJ/m2),amountofcloud,groundtemperature(C)
0.0,2023-03-08 23:00:00,11.5,,1.0,50,54.0,1008.8,,,0.0,7.4
0.0,2023-03-09 00:00:00,11.5,,1.7,50,55.0,1008.4,,,0.0,7.1
0.0,2023-03-09 01:00:00,10.8,,0.9,50,63.0,1008.2,,,0.0,6.6
0.0,2023-03-09 02:00:00,10.9,,0.3,0,75.0,1007.9,,,1.0,6.3
0.0,2023-03-09 03:00:00,11.1,,0.8,200,73.0,1007.0,,,0.0,6.2
0.0,2023-03-09 04:00:00,12.2,,2.4,200,73.0,1006.4,,,6.0,7.4
0.0,2023-03-09 05:00:00,12.2,,1.6,140,74.0,1005.9,,,6.0,6.8
0.0,2023-03-09 06:00:00,12.3,,0.9,90,77.0,1005.9,,,6.0,7.3
7152.0,2023-03-09 07:00:00,12.8,,1.5,180,75.0,1005.6,0.0,0.0,7.0,7.3
57840.0,2023-03-09 08:00:00,14.9,,3.8,230,69.0,1006.1,0.0,0.19,7.0,10.4
130512.0,2023-03-09 09:00:00,16.6,,5.6,200,63.0,1005.3,0.3,0.67,8.0,13.9
149568.0,2023-03-09 10:00:00,18.3,,4.1,200,58.0,1005.1,1.0,1.36,6.0,18.9
172080.0,2023-03-09 11:00:00,18.7,,4.7,200,54.0,1004.8,0.9,1.93,5.0,21.8
197472.0,2023-03-09 12:00:00,18.8,,5.4,200,54.0,1004.3,0.5,1.6,5.0,20.4
287184.0,2023-03-09 13:00:00,19.6,,5.3,230,52.0,1003.6,0.3,1.29,6.0,22.3
258960.0,2023-03-09 14:00:00,21.3,,3.6,200,46.0,1002.4,0.9,2.25,3.0,27.0
205008.0,2023-03-09 15:00:00,21.3,,5.0,200,45.0,1002.1,0.9,2.01,3.0,25.1
132624.0,2023-03-09 16:00:00,21.5,,3.9,200,43.0,1001.8,0.8,1.38,1.0,24.1
52752.0,2023-03-09 17:00:00,20.2,,3.5,180,53.0,1002.1,0.9,0.96,3.0,21.0
4560.0,2023-03-09 18:00:00,16.4,0.0,1.3,160,67.0,1003.0,0.0,0.12,9.0,15.4
0.0,2023-03-09 19:00:00,15.4,,1.0,180,78.0,1004.2,0.0,0.0,7.0,12.9
0.0,2023-03-09 20:00:00,14.0,,0.7,70,86.0,1004.9,,,0.0,11.2
0.0,2023-03-09 21:00:00,13.4,,1.0,340,92.0,1005.4,,,0.0,10.1
0.0,2023-03-09 22:00:00,13.4,,1.5,290,89.0,1006.3,,,0.0,10.0
0.0,2023-03-09 23:00:00,12.5,,0.6,320,87.0,1006.6,,,0.0,9.0
0.0,2023-03-10 00:00:00,11.8,,1.2,340,84.0,1006.9,,,0.0,8.5
0.0,2023-03-10 01:00:00,11.6,,1.0,320,82.0,1007.4,,,0.0,7.7
0.0,2023-03-10 02:00:00,10.5,,1.4,20,79.0,1007.6,,,5.0,7.2
0.0,2023-03-10 03:00:00,12.1,,2.3,320,56.0,1007.7,,,5.0,6.6
0.0,2023-03-10 04:00:00,9.2,,0.5,50,73.0,1007.9,,,0.0,5.4
0.0,2023-03-10 05:00:00,9.6,,0.8,50,64.0,1008.3,,,0.0,5.1
0.0,2023-03-10 06:00:00,9.4,,0.4,0,75.0,1009.4,,,0.0,4.9
14016.0,2023-03-10 07:00:00,9.2,,1.8,20,79.0,1010.4,0.0,0.0,0.0,5.7
86784.0,2023-03-10 08:00:00,10.3,,1.4,320,71.0,1011.3,0.4,0.3,2.0,7.6
185856.0,2023-03-10 09:00:00,12.6,,1.5,70,68.0,1011.6,1.0,0.95,0.0,11.1
267216.0,2023-03-10 10:00:00,15.1,,1.3,90,62.0,1011.8,1.0,1.66,0.0,17.3
323136.0,2023-03-10 11:00:00,16.7,,2.3,110,48.0,1011.6,1.0,2.27,0.0,22.4
345360.0,2023-03-10 12:00:00,17.5,,2.5,110,43.0,1011.4,1.0,2.66,0.0,27.5
338928.0,2023-03-10 13:00:00,17.6,,2.9,90,45.0,1010.9,1.0,2.81,0.0,30.1
303360.0,2023-03-10 14:00:00,18.9,,3.1,160,33.0,1010.2,1.0,2.68,0.0,30.8
237264.0,2023-03-10 15:00:00,18.9,,2.7,160,30.0,1009.8,1.0,2.28,0.0,29.0
142464.0,2023-03-10 16:00:00,17.4,,3.0,160,42.0,1009.7,1.0,1.7,0.0,25.4
43392.0,2023-03-10 17:00:00,15.9,,2.5,140,57.0,1010.0,1.0,1.02,0.0,20.4
1584.0,2023-03-10 18:00:00,14.1,,2.5,160,71.0,1010.4,0.6,0.36,0.0,15.3
0.0,2023-03-10 19:00:00,12.8,,1.7,160,84.0,1010.6,0.0,0.02,0.0,12.3
0.0,2023-03-10 20:00:00,12.1,,0.6,160,88.0,1011.1,,,0.0,10.7
0.0,2023-03-10 21:00:00,11.2,,0.1,0,88.0,1011.4,,,0.0,9.5
0.0,2023-03-10 22:00:00,11.1,,0.2,0,91.0,1011.9,,,0.0,9.0
0.0,2023-03-10 23:00:00,10.8,,0.7,250,94.0,1011.8,,,0.0,8.3
0.0,2023-03-11 00:00:00,10.5,,0.4,0,95.0,1011.7,,,0.0,7.7
0.0,2023-03-11 01:00:00,10.0,,0.2,0,94.0,1011.7,,,0.0,7.3
0.0,2023-03-11 02:00:00,10.0,,1.7,270,96.0,1011.7,,,0.0,7.5
0.0,2023-03-11 03:00:00,9.5,,1.9,340,95.0,1011.3,,,0.0,7.6
0.0,2023-03-11 04:00:00,9.0,,0.7,340,94.0,1011.2,,,0.0,6.6
0.0,2023-03-11 05:00:00,8.9,,0.4,0,92.0,1011.6,,,0.0,6.3
0.0,2023-03-11 06:00:00,8.8,,0.8,360,86.0,1012.2,,,0.0,5.9
14304.0,2023-03-11 07:00:00,8.4,,0.3,0,84.0,1012.6,0.0,0.0,0.0,5.8
83616.0,2023-03-11 08:00:00,10.0,,0.2,0,87.0,1012.8,0.5,0.3,0.0,8.2
177312.0,2023-03-11 09:00:00,13.5,,0.6,180,70.0,1012.8,1.0,0.94,0.0,12.0
252144.0,2023-03-11 10:00:00,16.8,,1.2,180,53.0,1012.7,1.0,1.62,0.0,18.0
288576.0,2023-03-11 11:00:00,20.7,,1.6,160,36.0,1012.7,1.0,2.2,0.0,24.0
294816.0,2023-03-11 12:00:00,22.7,,2.1,160,27.0,1012.3,1.0,2.45,6.0,28.9
308208.0,2023-03-11 13:00:00,22.2,,2.0,160,39.0,1011.7,1.0,2.42,7.0,30.2
265872.0,2023-03-11 14:00:00,21.8,,2.9,160,39.0,1010.8,1.0,2.27,6.0,29.5
198960.0,2023-03-11 15:00:00,22.5,,2.4,160,36.0,1010.3,1.0,1.95,7.0,30.0
100560.0,2023-03-11 16:00:00,21.8,,1.6,140,39.0,1010.3,1.0,1.42,6.0,25.3
43392.0,2023-03-11 17:00:00,21.0,,1.6,160,41.0,1010.3,0.4,0.78,7.0,22.4
1104.0,2023-03-11 18:00:00,20.4,,1.5,180,40.0,1010.6,0.2,0.4,7.0,17.5
0.0,2023-03-11 19:00:00,17.5,,1.1,180,51.0,1011.1,0.0,0.02,5.0,13.9
0.0,2023-03-11 20:00:00,16.3,,0.1,0,49.0,1011.7,,,6.0,12.5
0.0,2023-03-11 21:00:00,17.0,,2.2,230,31.0,1011.9,,,8.0,12.2
0.0,2023-03-11 22:00:00,15.9,,1.8,200,37.0,1012.0,,,9.0,11.5
0.0,2023-03-11 23:00:00,14.7,,0.6,180,61.0,1011.8,,,6.0,10.7
0.0,2023-03-12 00:00:00,14.2,,0.3,0,62.0,1011.7,,,9.0,10.5
0.0,2023-03-12 01:00:00,13.2,,1.2,160,64.0,1012.0,,,9.0,9.9
0.0,2023-03-12 02:00:00,12.0,,1.8,50,71.0,1012.0,,,8.0,9.7
0.0,2023-03-12 03:00:00,10.9,,1.9,20,84.0,1011.7,,,4.0,9.1
0.0,2023-03-12 04:00:00,10.3,,1.4,290,88.0,1011.1,,,5.0,8.7
0.0,2023-03-12 05:00:00,10.4,,1.0,270,90.0,1011.0,,,4.0,8.7
0.0,2023-03-12 06:00:00,9.5,,2.1,320,93.0,1010.9,,,4.0,8.0
28224.0,2023-03-12 07:00:00,9.1,,1.0,320,94.0,1010.4,0.0,0.0,7.0,8.0
65472.0,2023-03-12 08:00:00,11.1,,0.9,90,87.0,1010.0,0.1,0.37,9.0,11.4
172416.0,2023-03-12 09:00:00,13.3,,1.5,200,85.0,1009.6,0.4,0.67,7.0,13.9
229728.0,2023-03-12 10:00:00,16.7,,2.1,180,67.0,1008.1,0.9,1.56,6.0,20.0
196896.0,2023-03-12 11:00:00,18.7,,5.1,200,56.0,1006.6,0.7,1.9,7.0,21.6
114960.0,2023-03-12 12:00:00,18.5,,5.5,230,58.0,1005.4,0.2,1.28,10.0,20.3
244128.0,2023-03-12 13:00:00,16.0,,3.6,200,85.0,1004.2,0.1,0.74,9.0,20.6
44112.0,2023-03-12 14:00:00,16.9,,4.5,230,73.0,1003.0,0.1,1.12,10.0,16.5
21552.0,2023-03-12 15:00:00,13.5,10.2,3.1,320,90.0,1003.0,0.0,0.34,10.0,15.5
7200.0,2023-03-12 16:00:00,9.1,,3.9,340,85.0,1005.3,0.0,0.16,10.0,11.3
0.0,2023-03-12 17:00:00,8.2,,6.7,320,76.0,1005.5,0.0,0.14,10.0,9.1
0.0,2023-03-12 18:00:00,7.5,5.7,4.2,290,77.0,1004.8,0.0,0.05,10.0,8.6
0.0,2023-03-12 19:00:00,7.7,,1.6,90,72.0,1005.4,0.0,0.01,10.0,8.4
0.0,2023-03-12 20:00:00,7.3,,1.1,20,77.0,1006.6,,,10.0,8.3
0.0,2023-03-12 21:00:00,6.8,0.0,4.5,320,58.0,1007.4,,,9.0,6.7
0.0,2023-03-12 22:00:00,5.8,,5.0,290,52.0,1008.4,,,9.0,4.9
0.0,2023-03-12 23:00:00,4.4,,4.4,270,45.0,1009.4,,,6.0,3.2
0.0,2023-03-13 00:00:00,2.8,,4.1,320,43.0,1009.9,,,0.0,1.8
0.0,2023-03-13 01:00:00,1.7,,4.2,290,43.0,1010.3,,,0.0,0.9
0.0,2023-03-13 02:00:00,1.3,,3.4,290,40.0,1010.7,,,0.0,0.5
0.0,2023-03-13 03:00:00,0.8,,2.4,270,39.0,1010.7,,,0.0,0.4
0.0,2023-03-13 04:00:00,0.2,,1.9,290,40.0,1011.1,,,0.0,0.3
0.0,2023-03-13 05:00:00,-0.3,,1.6,340,39.0,1011.8,,,0.0,0.4
0.0,2023-03-13 06:00:00,0.0,,2.9,290,33.0,1012.3,,,0.0,-0.1
17088.0,2023-03-13 07:00:00,-0.1,,2.6,320,30.0,1012.9,0.0,0.01,0.0,-0.4
104640.0,2023-03-13 08:00:00,0.9,,4.3,320,28.0,1013.4,0.9,0.43,0.0,-0.3
228240.0,2023-03-13 09:00:00,1.9,,4.8,290,27.0,1013.3,1.0,1.23,0.0,0.7
316704.0,2023-03-13 10:00:00,3.4,,2.7,270,25.0,1013.1,1.0,2.0,0.0,7.4
368976.0,2023-03-13 11:00:00,4.6,,3.0,270,25.0,1012.9,1.0,2.6,0.0,12.1
389712.0,2023-03-13 12:00:00,5.8,,4.5,320,19.0,1012.5,1.0,2.97,0.0,15.1
377232.0,2023-03-13 13:00:00,7.2,,4.4,270,20.0,1011.2,1.0,3.13,0.0,16.7
342816.0,2023-03-13 14:00:00,8.7,,2.8,270,17.0,1010.1,1.0,3.0,4.0,19.1
278880.0,2023-03-13 15:00:00,9.9,,2.7,230,17.0,1009.4,1.0,2.6,3.0,19.2
180960.0,2023-03-13 16:00:00,10.6,,3.0,200,16.0,1009.2,1.0,2.04,0.0,17.1
50448.0,2023-03-13 17:00:00,9.0,,2.5,180,30.0,1009.3,1.0,1.26,0.0,14.0
2112.0,2023-03-13 18:00:00,8.1,,1.6,160,36.0,1009.5,0.9,0.46,2.0,8.8
0.0,2023-03-13 19:00:00,6.8,,1.9,250,39.0,1009.8,0.0,0.03,0.0,5.3
0.0,2023-03-13 20:00:00,5.7,,2.6,20,43.0,1009.8,,,7.0,4.2
0.0,2023-03-13 21:00:00,5.9,,2.3,320,44.0,1010.1,,,7.0,3.9
0.0,2023-03-13 22:00:00,5.0,,0.8,110,54.0,1010.6,,,10.0,4.7
0.0,2023-03-13 23:00:00,4.8,,0.9,50,48.0,1010.6,,,10.0,4.1
0.0,2023-03-14 00:00:00,4.8,,0.9,340,49.0,1010.7,,,9.0,4.2
0.0,2023-03-14 01:00:00,4.8,,0.1,0,49.0,1010.6,,,8.0,4.2
0.0,2023-03-14 02:00:00,4.5,,0.1,0,53.0,1010.5,,,8.0,4.0
0.0,2023-03-14 03:00:00,4.9,,0.6,250,51.0,1010.3,,,9.0,3.9
0.0,2023-03-14 04:00:00,4.9,,1.1,290,52.0,1010.2,,,9.0,3.8
0.0,2023-03-14 05:00:00,4.6,,1.4,360,57.0,1010.3,,,9.0,3.7
0.0,2023-03-14 06:00:00,4.5,,2.2,340,55.0,1010.4,,,9.0,3.4
24384.0,2023-03-14 07:00:00,4.6,,0.9,340,55.0,1010.3,0.0,0.01,7.0,3.8
107184.0,2023-03-14 08:00:00,5.9,,0.2,0,56.0,1010.8,0.2,0.31,8.0,6.4
203376.0,2023-03-14 09:00:00,8.2,,1.6,70,51.0,1010.9,0.4,0.88,8.0,10.3
281952.0,2023-03-14 10:00:00,10.6,,2.8,200,28.0,1010.5,1.0,1.66,8.0,13.9
353568.0,2023-03-14 11:00:00,13.2,,2.0,110,32.0,1010.2,0.9,2.0,6.0,21.3
377088.0,2023-03-14 12:00:00,14.9,,3.5,140,28.0,1009.4,1.0,3.01,3.0,24.3
370800.0,2023-03-14 13:00:00,15.8,,3.5,160,33.0,1008.9,1.0,3.13,2.0,26.1
340080.0,2023-03-14 14:00:00,16.2,,4.2,160,31.0,1008.1,1.0,2.92,0.0,25.2
277104.0,2023-03-14 15:00:00,16.2,,4.8,180,31.0,1007.8,1.0,2.56,0.0,23.8
184992.0,2023-03-14 16:00:00,16.1,,4.7,230,19.0,1007.5,1.0,2.03,0.0,19.3
52752.0,2023-03-14 17:00:00,15.1,,5.6,230,22.0,1007.8,1.0,1.33,0.0,14.7
1056.0,2023-03-14 18:00:00,13.4,,4.0,200,34.0,1008.4,1.0,0.55,0.0,10.4
0.0,2023-03-14 19:00:00,12.2,,3.7,200,40.0,1009.1,0.0,0.03,0.0,7.9
0.0,2023-03-14 20:00:00,10.5,,1.7,230,44.0,1009.7,,,3.0,6.5
0.0,2023-03-14 21:00:00,10.8,,4.3,230,41.0,1010.1,,,0.0,6.1
0.0,2023-03-14 22:00:00,10.2,,3.0,230,43.0,1010.3,,,0.0,5.5
0.0,2023-03-14 23:00:00,9.3,,1.6,230,44.0,1010.5,,,0.0,4.5
0.0,2023-03-15 00:00:00,8.8,,2.2,230,46.0,1010.5,,,0.0,4.3
0.0,2023-03-15 01:00:00,9.3,,2.9,230,52.0,1010.4,,,0.0,4.7
0.0,2023-03-15 02:00:00,8.2,,1.4,230,58.0,1010.2,,,0.0,3.9
0.0,2023-03-15 03:00:00,8.5,,1.7,200,61.0,1010.0,,,0.0,4.0
0.0,2023-03-15 04:00:00,6.7,,0.1,0,68.0,1009.8,,,0.0,3.2
0.0,2023-03-15 05:00:00,7.6,,0.6,20,68.0,1010.1,,,2.0,3.6
0.0,2023-03-15 06:00:00,9.0,,1.3,250,73.0,1010.6,,,1.0,4.3
19680.0,2023-03-15 07:00:00,9.1,,0.9,320,72.0,1010.8,0.1,0.02,3.0,5.0
92304.0,2023-03-15 08:00:00,12.9,,1.4,230,65.0,1011.3,1.0,0.45,2.0,7.8
88080.0,2023-03-15 09:00:00,15.3,,4.5,230,58.0,1011.5,0.9,1.23,4.0,13.1
187776.0,2023-03-15 10:00:00,16.4,,4.4,230,56.0,1011.2,0.8,1.69,5.0,17.8
118176.0,2023-03-15 11:00:00,16.5,,4.3,200,55.0,1010.9,0.5,1.6,7.0,15.8
236736.0,2023-03-15 12:00:00,17.1,,5.8,200,57.0,1010.5,0.1,0.97,7.0,18.0
173664.0,2023-03-15 13:00:00,19.1,,6.5,230,50.0,1009.2,0.9,2.74,7.0,24.7
248640.0,2023-03-15 14:00:00,18.6,,8.9,230,54.0,1008.4,0.9,2.76,6.0,23.0
204720.0,2023-03-15 15:00:00,18.2,,5.4,200,54.0,1008.3,0.6,1.79,6.0,18.8
154080.0,2023-03-15 16:00:00,18.5,,8.8,230,49.0,1007.9,0.8,1.77,6.0,18.7
41568.0,2023-03-15 17:00:00,18.5,,6.4,230,45.0,1008.3,0.7,0.98,2.0,17.7
1824.0,2023-03-15 18:00:00,17.5,,7.2,230,51.0,1008.6,0.9,0.53,2.0,13.9
0.0,2023-03-15 19:00:00,16.2,,3.5,200,63.0,1009.5,0.0,0.02,0.0,12.2
0.0,2023-03-15 20:00:00,15.8,,5.3,230,66.0,1010.1,,,3.0,12.0
0.0,2023-03-15 21:00:00,15.4,,4.2,230,69.0,1010.5,,,0.0,11.8
0.0,2023-03-15 22:00:00,15.1,,3.6,230,71.0,1010.6,,,0.0,11.4
0.0,2023-03-15 23:00:00,14.7,,3.5,230,77.0,1010.6,,,5.0,11.1
0.0,2023-03-16 00:00:00,14.5,,3.1,200,77.0,1010.8,,,4.0,10.9
0.0,2023-03-16 01:00:00,13.5,,2.7,200,81.0,1010.8,,,3.0,9.8
0.0,2023-03-16 02:00:00,13.2,,1.9,230,81.0,1010.9,,,5.0,9.6
0.0,2023-03-16 03:00:00,13.6,,2.1,200,72.0,1010.5,,,4.0,9.3
0.0,2023-03-16 04:00:00,12.9,,4.0,320,74.0,1011.0,,,4.0,9.4
0.0,2023-03-16 05:00:00,11.0,,3.3,160,73.0,1012.7,,,8.0,8.8
0.0,2023-03-16 06:00:00,9.4,,4.3,140,53.0,1014.3,,,9.0,7.5
5280.0,2023-03-16 07:00:00,9.1,,4.9,70,36.0,1015.0,0.0,0.0,9.0,6.8
43296.0,2023-03-16 08:00:00,8.7,,3.6,50,22.0,1015.9,0.0,0.15,10.0,7.1
117504.0,2023-03-16 09:00:00,8.5,,3.3,20,24.0,1016.5,0.0,0.5,9.0,8.2
156912.0,2023-03-16 10:00:00,9.6,,3.4,70,25.0,1016.6,0.4,1.23,9.0,13.2
229680.0,2023-03-16 11:00:00,10.8,,3.4,70,20.0,1016.3,1.0,2.27,8.0,16.0
368928.0,2023-03-16 12:00:00,13.8,,2.7,90,13.0,1015.5,1.0,2.81,2.0,24.9
357696.0,2023-03-16 13:00:00,14.4,,3.2,90,32.0,1015.0,1.0,3.08,0.0,26.9
281232.0,2023-03-16 14:00:00,14.6,,3.2,90,36.0,1014.6,1.0,2.93,0.0,28.3
176688.0,2023-03-16 15:00:00,14.0,,3.3,90,39.0,1014.4,1.0,2.6,6.0,26.3
127536.0,2023-03-16 16:00:00,13.4,,3.3,110,44.0,1014.5,1.0,1.93,0.0,23.0
48672.0,2023-03-16 17:00:00,12.4,,3.0,110,48.0,1015.1,1.0,1.22,4.0,18.5
1536.0,2023-03-16 18:00:00,10.1,,3.2,90,59.0,1015.3,0.4,0.37,5.0,11.4
0.0,2023-03-16 19:00:00,9.3,,1.7,110,63.0,1015.7,0.0,0.02,9.0,9.4
0.0,2023-03-16 20:00:00,9.0,,1.1,50,64.0,1016.5,,,10.0,8.9
0.0,2023-03-16 21:00:00,8.4,,0.8,50,66.0,1016.3,,,8.0,7.6
0.0,2023-03-16 22:00:00,8.0,,0.7,340,68.0,1016.3,,,9.0,7.3
0.0,2023-03-16 23:00:00,8.1,,1.3,20,67.0,1016.4,,,10.0,7.1
0.0,2023-03-17 00:00:00,7.5,,1.2,20,71.0,1015.6,,,9.0,6.8
0.0,2023-03-17 01:00:00,7.6,,2.1,290,70.0,1015.5,,,10.0,6.6
0.0,2023-03-17 02:00:00,7.2,,2.5,320,72.0,1015.5,,,10.0,6.3
0.0,2023-03-17 03:00:00,6.9,,1.8,250,71.0,1015.4,,,9.0,6.2
0.0,2023-03-17 04:00:00,6.7,,2.6,320,70.0,1015.0,,,9.0,6.0
0.0,2023-03-17 05:00:00,6.7,,2.7,290,68.0,1015.0,,,9.0,5.9
0.0,2023-03-17 06:00:00,6.8,,2.1,110,71.0,1015.4,,,9.0,6.2
23568.0,2023-03-17 07:00:00,6.8,,2.5,320,68.0,1015.1,0.0,0.01,8.0,5.8
74448.0,2023-03-17 08:00:00,7.9,,3.0,320,63.0,1015.7,0.0,0.34,9.0,8.2
178272.0,2023-03-17 09:00:00,9.4,,2.9,270,57.0,1015.5,0.4,0.75,7.0,10.8
254688.0,2023-03-17 10:00:00,10.6,,3.1,20,57.0,1015.4,0.7,1.56,8.0,13.6
209856.0,2023-03-17 11:00:00,11.1,,4.1,70,52.0,1014.9,0.2,1.26,9.0,15.8
156192.0,2023-03-17 12:00:00,11.0,,3.5,90,56.0,1014.5,0.1,1.31,9.0,17.4
138768.0,2023-03-17 13:00:00,11.2,,3.9,90,52.0,1013.3,0.0,1.59,9.0,19.2
76992.0,2023-03-17 14:00:00,10.4,,3.6,90,58.0,1012.4,0.0,1.47,9.0,16.6
65808.0,2023-03-17 15:00:00,10.0,,3.8,90,57.0,1011.7,0.0,0.91,10.0,15.7
52752.0,2023-03-17 16:00:00,9.8,,4.1,90,54.0,1011.0,0.0,0.73,10.0,13.7
7344.0,2023-03-17 17:00:00,9.2,,2.9,90,57.0,1011.5,0.0,0.38,10.0,10.9
0.0,2023-03-17 18:00:00,9.0,,1.7,90,57.0,1012.0,0.0,0.1,10.0,9.4
0.0,2023-03-17 19:00:00,8.6,,2.1,20,59.0,1011.4,0.0,0.01,10.0,8.2
0.0,2023-03-17 20:00:00,8.4,,1.4,20,60.0,1011.3,,,10.0,7.9
0.0,2023-03-17 21:00:00,7.8,,1.3,360,63.0,1011.1,,,10.0,6.8
0.0,2023-03-17 22:00:00,7.9,,1.1,340,63.0,1010.9,,,10.0,7.2
0.0,2023-03-17 23:00:00,7.7,,2.3,320,63.0,1010.1,,,9.0,6.6
0.0,2023-03-18 00:00:00,7.6,,1.7,320,64.0,1009.3,,,10.0,7.0
0.0,2023-03-18 01:00:00,7.5,,2.1,320,65.0,1008.7,,,10.0,6.9
0.0,2023-03-18 02:00:00,7.2,,2.8,320,67.0,1008.4,,,9.0,6.8
0.0,2023-03-18 03:00:00,7.4,,2.8,290,66.0,1008.0,,,10.0,6.9
0.0,2023-03-18 04:00:00,7.4,,2.6,290,65.0,1007.9,,,10.0,6.7
0.0,2023-03-18 05:00:00,7.4,,3.0,320,65.0,1007.7,,,10.0,6.6
0.0,2023-03-18 06:00:00,7.4,,2.4,290,67.0,1007.9,,,10.0,6.6
5952.0,2023-03-18 07:00:00,7.5,,1.8,20,66.0,1008.1,0.0,0.01,10.0,6.8
26592.0,2023-03-18 08:00:00,7.9,,2.7,290,66.0,1008.3,0.0,0.19,10.0,8.2
74880.0,2023-03-18 09:00:00,9.0,,2.1,360,62.0,1008.5,0.0,0.39,10.0,10.4
176064.0,2023-03-18 10:00:00,10.3,,2.6,290,58.0,1008.4,0.0,0.81,9.0,13.9
277104.0,2023-03-18 11:00:00,12.3,,2.7,70,50.0,1007.8,0.7,2.13,7.0,23.1
246864.0,2023-03-18 12:00:00,13.2,,2.3,110,50.0,1007.2,0.2,1.81,9.0,20.8
317040.0,2023-03-18 13:00:00,13.5,,4.0,110,48.0,1006.3,0.4,2.03,5.0,25.9
204288.0,2023-03-18 14:00:00,13.5,,3.8,90,49.0,1005.7,0.8,2.56,3.0,28.2
104304.0,2023-03-18 15:00:00,13.0,,3.8,70,49.0,1005.4,1.0,2.58,3.0,24.8
174864.0,2023-03-18 16:00:00,13.1,,3.3,110,49.0,1005.4,1.0,1.96,2.0,22.2
54912.0,2023-03-18 17:00:00,12.3,,3.0,110,50.0,1005.7,1.0,1.23,1.0,17.7
2544.0,2023-03-18 18:00:00,10.8,,2.5,140,56.0,1006.2,0.7,0.43,1.0,12.0
0.0,2023-03-18 19:00:00,9.7,,2.3,110,60.0,1006.7,0.0,0.03,0.0,8.7
0.0,2023-03-18 20:00:00,8.5,,0.3,0,65.0,1007.4,,,0.0,7.1
0.0,2023-03-18 21:00:00,9.1,,2.6,250,66.0,1007.9,,,0.0,6.5
0.0,2023-03-18 22:00:00,7.5,,1.1,50,72.0,1008.4,,,0.0,5.7
0.0,2023-03-18 23:00:00,7.6,,1.0,250,73.0,1008.5,,,0.0,5.0
0.0,2023-03-19 00:00:00,6.9,,1.9,20,78.0,1008.4,,,0.0,4.7
0.0,2023-03-19 01:00:00,6.0,,1.6,340,80.0,1008.5,,,0.0,4.1
0.0,2023-03-19 02:00:00,5.9,,1.4,250,66.0,1008.7,,,0.0,3.5
0.0,2023-03-19 03:00:00,6.6,,1.9,270,49.0,1008.7,,,0.0,2.9
0.0,2023-03-19 04:00:00,6.3,,3.1,290,49.0,1008.4,,,0.0,2.6
0.0,2023-03-19 05:00:00,5.0,,1.9,290,53.0,1008.8,,,0.0,2.0
48.0,2023-03-19 06:00:00,5.0,,1.3,50,52.0,1009.3,,,0.0,1.8
26496.0,2023-03-19 07:00:00,5.7,,2.4,360,51.0,1010.0,0.0,0.03,0.0,2.2
110448.0,2023-03-19 08:00:00,7.0,,2.7,320,49.0,1010.7,1.0,0.5,0.0,4.4
215520.0,2023-03-19 09:00:00,9.5,,2.2,50,40.0,1010.7,1.0,1.25,0.0,10.4
294144.0,2023-03-19 10:00:00,11.5,,2.5,320,33.0,1010.8,1.0,1.96,0.0,18.0
336528.0,2023-03-19 11:00:00,13.8,,1.8,20,26.0,1010.4,1.0,2.55,0.0,23.8
357360.0,2023-03-19 12:00:00,15.9,,1.9,230,24.0,1009.7,1.0,2.9,0.0,28.7
351744.0,2023-03-19 13:00:00,16.4,,3.2,160,24.0,1008.6,1.0,3.05,0.0,30.1
322080.0,2023-03-19 14:00:00,15.8,,3.8,180,29.0,1007.7,1.0,2.9,0.0,29.4
259488.0,2023-03-19 15:00:00,15.4,,3.7,160,35.0,1007.2,1.0,2.5,0.0,27.4
170112.0,2023-03-19 16:00:00,15.1,,3.5,160,40.0,1007.0,1.0,1.93,0.0,23.7
56640.0,2023-03-19 17:00:00,14.3,,3.1,160,35.0,1007.0,1.0,1.23,0.0,18.9
2784.0,2023-03-19 18:00:00,13.3,,2.6,140,35.0,1007.3,1.0,0.5,0.0,13.2
0.0,2023-03-19 19:00:00,12.2,,1.6,160,39.0,1007.7,0.0,0.04,0.0,9.6
0.0,2023-03-19 20:00:00,10.8,,1.0,290,46.0,1008.0,,,0.0,7.8
0.0,2023-03-19 21:00:00,9.8,,0.3,0,50.0,1007.9,,,5.0,6.6
0.0,2023-03-19 22:00:00,8.9,,0.3,0,53.0,1008.2,,,0.0,5.7
0.0,2023-03-19 23:00:00,8.3,,0.6,340,55.0,1008.2,,,0.0,4.8
0.0,2023-03-20 00:00:00,7.3,,0.6,290,56.0,1008.2,,,0.0,4.2
0.0,2023-03-20 01:00:00,7.5,,1.3,320,57.0,1007.6,,,0.0,3.9
0.0,2023-03-20 02:00:00,7.1,,1.3,290,58.0,1007.3,,,1.0,3.5
0.0,2023-03-20 03:00:00,6.7,,1.5,320,59.0,1006.8,,,0.0,3.1
0.0,2023-03-20 04:00:00,5.7,,0.9,180,61.0,1006.7,,,0.0,2.5
0.0,2023-03-20 05:00:00,4.3,,0.1,0,72.0,1006.8,,,0.0,1.8
48.0,2023-03-20 06:00:00,4.3,,0.3,0,69.0,1007.0,,,0.0,1.6
28176.0,2023-03-20 07:00:00,4.6,,0.7,270,71.0,1007.5,0.1,0.03,0.0,2.0
111456.0,2023-03-20 08:00:00,7.2,,0.6,160,60.0,1007.8,1.0,0.52,0.0,4.7
